Time(secs), Persons Detected, Crowd Density (persons per pixel), Violation Count
3.575805100000011,1,1.0850694444444444e-06,0
3.7770267000000075,1,1.0850694444444444e-06,0
3.9768681000000043,1,1.0850694444444444e-06,0
4.156348900000012,1,1.0850694444444444e-06,0
4.3661162000000076,1,1.0850694444444444e-06,0
4.556637600000002,1,1.0850694444444444e-06,0
4.729019000000008,1,1.0850694444444444e-06,0
4.917621100000005,1,1.0850694444444444e-06,0
5.0985337999999985,1,1.0850694444444444e-06,0
5.2704457000000104,1,1.0850694444444444e-06,0
5.44364920000001,1,1.0850694444444444e-06,0
5.638207200000011,1,1.0850694444444444e-06,0
5.836123999999998,1,1.0850694444444444e-06,0
6.030135400000006,1,1.0850694444444444e-06,0
6.2245167000000095,1,1.0850694444444444e-06,0
6.42598000000001,1,1.0850694444444444e-06,0
6.642821500000011,1,1.0850694444444444e-06,0
6.831748600000012,1,1.0850694444444444e-06,0
7.0340737000000075,1,1.0850694444444444e-06,0
7.2408559,1,1.0850694444444444e-06,0
7.435942900000001,1,1.0850694444444444e-06,0
7.639499700000002,1,1.0850694444444444e-06,0
7.821537000000006,1,1.0850694444444444e-06,0
8.010341800000006,1,1.0850694444444444e-06,0
8.203030300000009,1,1.0850694444444444e-06,0
8.392162600000006,1,1.0850694444444444e-06,0
8.592197500000012,1,1.0850694444444444e-06,0
8.769473700000006,1,1.0850694444444444e-06,0
8.961400699999999,1,1.0850694444444444e-06,0
9.14658150000001,1,1.0850694444444444e-06,0
9.34688150000001,1,1.0850694444444444e-06,0
9.53616740000001,1,1.0850694444444444e-06,0
9.737217300000012,1,1.0850694444444444e-06,0
9.940398900000005,1,1.0850694444444444e-06,0
10.136294400000011,1,1.0850694444444444e-06,0
10.33168400000001,1,1.0850694444444444e-06,0
10.532134100000007,1,1.0850694444444444e-06,0
10.738029600000004,1,1.0850694444444444e-06,0
10.949526500000005,1,1.0850694444444444e-06,0
11.141841200000002,1,1.0850694444444444e-06,0
11.33858810000001,1,1.0850694444444444e-06,0
11.537350900000007,1,1.0850694444444444e-06,0
11.735349200000002,1,1.0850694444444444e-06,0
11.948344000000006,1,1.0850694444444444e-06,0
12.148513300000005,1,1.0850694444444444e-06,0
12.345615300000006,1,1.0850694444444444e-06,0
12.567056100000002,1,1.0850694444444444e-06,0
12.761468300000004,1,1.0850694444444444e-06,0
12.960683200000005,1,1.0850694444444444e-06,0
13.151954900000007,1,1.0850694444444444e-06,0
13.363383600000006,1,1.0850694444444444e-06,0
13.566163700000004,1,1.0850694444444444e-06,0
13.787006300000002,1,1.0850694444444444e-06,0
13.978631400000012,1,1.0850694444444444e-06,0
14.166749600000003,1,1.0850694444444444e-06,0
14.358860700000008,1,1.0850694444444444e-06,0
14.564774499999999,1,1.0850694444444444e-06,0
14.7591994,1,1.0850694444444444e-06,0
14.962023700000003,1,1.0850694444444444e-06,0
15.160249400000012,1,1.0850694444444444e-06,0
15.348666300000005,1,1.0850694444444444e-06,0
15.54290730000001,1,1.0850694444444444e-06,0
15.72735920000001,1,1.0850694444444444e-06,0
15.931417300000007,1,1.0850694444444444e-06,0
16.127057800000003,1,1.0850694444444444e-06,0
16.311151800000005,1,1.0850694444444444e-06,0
16.511154200000007,1,1.0850694444444444e-06,0
16.694953800000008,1,1.0850694444444444e-06,0
16.88374800000001,1,1.0850694444444444e-06,0
17.0782418,1,1.0850694444444444e-06,0
17.274481300000005,1,1.0850694444444444e-06,0
17.46190220000001,1,1.0850694444444444e-06,0
17.665206800000007,1,1.0850694444444444e-06,0
17.860817100000006,1,1.0850694444444444e-06,0
18.245363400000002,1,1.0850694444444444e-06,0
18.627629100000007,1,1.0850694444444444e-06,0
18.8166808,1,1.0850694444444444e-06,0
19.40014070000001,1,1.0850694444444444e-06,0
19.602172300000007,1,1.0850694444444444e-06,0
19.973553200000012,1,1.0850694444444444e-06,0
20.1685861,1,1.0850694444444444e-06,0
20.361659200000005,1,1.0850694444444444e-06,0
20.560714900000008,1,1.0850694444444444e-06,0
20.7579152,1,1.0850694444444444e-06,0
20.95196460000001,1,1.0850694444444444e-06,0
21.912658800000003,1,1.0850694444444444e-06,0
22.10874290000001,1,1.0850694444444444e-06,0
23.0486138,1,1.0850694444444444e-06,0
23.43354810000001,1,1.0850694444444444e-06,0
23.6329389,1,1.0850694444444444e-06,0
23.8144846,1,1.0850694444444444e-06,0
24.004928300000003,2,2.170138888888889e-06,0
24.204775000000012,1,1.0850694444444444e-06,0
24.59488250000001,2,2.170138888888889e-06,0
24.77904260000001,1,1.0850694444444444e-06,0
26.12132120000001,2,2.170138888888889e-06,0
26.31028400000001,2,2.170138888888889e-06,0
26.512290000000007,2,2.170138888888889e-06,0
26.71063000000001,1,1.0850694444444444e-06,0
26.91470650000001,2,2.170138888888889e-06,0
27.1254675,2,2.170138888888889e-06,0
27.3177441,2,2.170138888888889e-06,0
27.51071610000001,2,2.170138888888889e-06,0
27.714838900000004,2,2.170138888888889e-06,0
27.91325400000001,2,2.170138888888889e-06,0
28.121715800000004,2,2.170138888888889e-06,0
